id,nombre,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,gmaps_longitud,gmaps_latitud,,
3616,Colegio Anglo Mexicano de Coatzacoalcos,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Juan Escutia 2014,20 de Noviembre,96570,-94.45238,18.13772,,
237,Instituto Villa del Espíritu Santo,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Sinaloa s/n esq. Nuevo León,Petrolera,96500,-94.44735,18.14101,,
3550,"Instituto de Estudios Superiores (ISIMA), Plantel Coatzacoalcos",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Benito Juárez 920 esq. Ignacio Aldama,Centro,96400,-94.45278,18.13788,,
331,"Universidad Istmo Americana (UIA), Campus Coatzacoalcos",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Universidad s/n,Santa Cecilia,96520,-94.48517,18.13907,,
637,"Instituto Tecnológico de la Construcción, Delegación Veracruz Sur",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Nicolás Bravo 1103 esq. Quevedo,Centro,96400,-94.42473,18.15124,,
749,Unidad Regional UPN 305 Coatzacoalcos,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Prol. Mártires de Chicago s/n,El Tesoro,96536,-94.49525,18.1434,,
3660,Instituto Tecnológico Superior de Coatzacoalcos (ITS),30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Km. 16.5 Antigua Carr. Minatitlán-Coatzacoalcos,Reserva Territorial,96536,-94.52295,18.13774,,
1997,Universidad Interamericana para el Desarrollo (UNID),30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Universidad Veracruzana 2919 ,Lomas de Barrillas,96535,-94.48304,18.14123,,
3739,"Universidad Valle del Grijalva (UVH), Campus Coatzacoalcos",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Entrada Principal Plaza las Fuentes 102,Tierra Nueva,96496,-94.44401,18.11496,,
2007,"Universidad Veracruzana (UV), Campus Coatzacoalcos",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Chihuahua 803 esq. México,Petrolera,96500,-94.44939,18.13933,,
3637,"Instituto de Estudios Superiores Juan Bosco, Sede Coatzacoalcos",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Sebastián Lerdo de Tejada 406,Centro,96400,-94.41734,18.14965,,
1983,"Universidad del Golfo de México, Campus Coatzacoalcos ",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Carr. a  Villahermosa 114,Adolfo López Mateos,96490,-94.43835,18.12766,,
270,"Grupo Educativo Ceunico, Campus Coatzacoalcos",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Corregidora 900 esq. Madero,Centro,96400,-94.41351,18.15203,,
3580,Instituto Educativo Margarita Olivo Lara,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,Coatzacoalcos,Av. Bellavista 427,Centro,96400,-94.42298,18.15277,,
3729,UPV Córdoba,30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,"Escuela Primaria Estatal 21 de Mayo, Blvd. Córdoba-Fortín",,94476,-96.93528,18.89438,,
455,Universidad Paccioli de Córdoba,30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Av. 7 esq. Calle 2,Centro,94500,-96.9374,18.89346,,
755,"Instituto Tecnológico de Monterrey, Campus Central de Veracruz",30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Av. Eugenio Garza Sada 1,Las Quintas,94500,-96.97918,18.89193,,
3683,"Instituto Universitario Puebla, Plantel Córdoba",30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Av. 9 bis núm. 600,Fracc. San José,94560,-96.94031,18.89321,,
2413,"Centro Universitario Interamericano del Pacífico, S.C.",30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Blvd. Córdoba Fortin s/n,Fracc. Bosque,94470,-96.97615,18.90258,,
1984,"Universidad del Golfo de México, Campus Córdoba ",30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Calle 22 núm. 1052 ,Fracc. Nuevo San José ,94560,-96.94819,18.89598,,
178,Centro de Estudios Superiores de Córdoba (CESCO),30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,"Km. 335,Carr. Córdoba-Fortín, Av. 1 núm. 25",Fracc. San Nicolás Primera Sección,94540,-96.93611,18.8854,,
3551,"Instituto de Estudios Superiores (ISIMA), Plantel Córdoba",30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Av. 7 núm. 1402 esq. Calle 14,Fracc. San José,94560,-96.93528,18.89438,,
3742,"Universidad Valle del Grijalba (UVH), Sede Jean Piaget",30,Veracruz de Ignacio de la Llave,44,Córdoba,1,Córdoba,Av. 31 s/n,Col. La Posta,94575,-96.9505,18.88859,,
3734,Centro Regional de Estudios Cosamaloapan,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,Cosamaloapan,"Escuela Primaria Manuel Carpio, Morelos 506",Centro,95400,-95.79611,18.36477,,
3661,Instituto Tecnológico Superior de Cosamaloapan (ITSCO),30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,Cosamaloapan,Av. Tecnológico s/n,Col. Los Ángeles,95400,-95.81136,18.34888,,
1985,"Universidad del Golfo de México Norte (UGM Norte), Campus Cosamaloapan ",30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,Cosamaloapan,Predio San Agustín Blvd. San Cristóbal 3683,Col. Los Ángeles,95394,0,0,,
3732,Centro Regional de Estudios Minatitlán,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,Cosoleacaque,Sección 1 s/n,Col. Hermenegildo J. Aldana,96346,-94.61273,18.00535,,
2004,Universidad Tecnológica del Centro de Veracruz (UTCV),30,Veracruz de Ignacio de la Llave,53,Cuitláhuac,3,Dos Caminos,"Av. Universidad 350, Carr. Federal Cuitláhuac-La Tinaja",,94910,-96.70415,18.79517,,
3693,"Universidad Huasteca Veracruzana, Campus Chicontepec",30,Veracruz de Ignacio de la Llave,58,Chicontepec,1,Chicontepec de Tejeda,Adolfo López Mateos 76 Pte.,Centro,92700,-98.1682,20.97105,,
3665,Instituto Tecnológico Superior de las Choapas (ITS),30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,Las Choapas,Carr. Las Choapas-Cerro de Nanchital Km 6,Col. J. Mario Rosado,96980,-94.1058,17.86312,,
3710,Universidad Euro Hispanoamericana,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,52,Las Trancas,Av. Los Álamos 1 y 3,Fracc. La Pradera,91637,-96.85635,19.50503,,
3516,Universidad Tecnológica de Gutiérrez Zamora (UTGZ),30,Veracruz de Ignacio de la Llave,69,Gutiérrez Zamora,1,Gutiérrez Zamora,Dr. Miguel Patiño,Centro,93556,-97.0882,20.44761,,
1752,Centro Regional Universitario Oriente (CRUO),30,Veracruz de Ignacio de la Llave,71,Huatusco,1,Huatusco de Chicuellar,Carr. Huatusco-Jalapa Km 6,,94100,-96.95477,19.1536,,
3662,Instituto Tecnológico Superior de Huatusco (ITS),30,Veracruz de Ignacio de la Llave,71,Huatusco,1,Huatusco de Chicuellar,Av. 25 Poniente 100,Col. Reserva Territorial,94100,-96.96722,19.14697,,
3518,Universidad Politécnica de Huatusco (UPH),30,Veracruz de Ignacio de la Llave,71,Huatusco,1,Huatusco de Chicuellar,Calle 9 Sur s/n entre Av. 7 y 9,Centro,94100,-96.96039,19.14593,,
3692,"Universidad Comunidades Educativas Unidas (CEU), Campus Huayacocotla",30,Veracruz de Ignacio de la Llave,72,Huayacocotla,1,Huayacocotla,Av. Altamirano s/n,Col. Los Sabinos,92600,-98.48183,20.53465,,
3564,"Centro de Estudios Tecnológicos y Universitarios del Golfo (CETUG), Plantel Cd. Isla",30,Veracruz de Ignacio de la Llave,77,Isla,1,Isla,Gral. Anaya 3 entre Raúl Sandoval y Nicolás Bravo,Centro,95640,-95.51205,18.02939,,
3727,Centro Regional de Estudios Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Ruiz Cortines 769,Col. Obrero Campesina,91020,-96.93969,19.53591,,
3607,Instituto de Administración Pública del Estado de Veracruz,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Colmerillo 3,Unidad Habitacional Nuevo Xalapa,91097,-96.89697,19.50749,,
3687,Universidad Central de Veracruz (UCV),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Xalapa 560,Col. Rafael Lucio,91110,-96.92795,19.56172,,
113,Centro de Atención Psicológica a la Familia (CAPAF),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Priv. Juan de La Barrera 30,Col. Obreros Textiles,91060,-96.91509,19.52164,,
3611,Centro Universitario Anexágoras,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Profr. Agustin F. Blancas 17,Col. Del Maestro,91030,-96.91663,19.53922,,
1185,Universidad Veracruzana Intercultural,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,J.M. Morelos 44,Centro,91000,0,0,,
3628,Instituto Científico de Educación Superior (ICES),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Paseo de las Palmas 19,Fracc. Veracruz,91020,-96.93072,19.53965,,
3865,Instituto Consorcio Clavijero,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Paseo de los Alpes 24,Fracc. Cumbres de las Ánimas,91190,-96.87115,19.51897,,
3634,Instituto Tecnológico Superior de Xalapa (ITSX),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Secc. 5-A Reserva Territorial s/n,Col. Santa Bárbara,91096,-96.88048,19.50205,,
3694,Universidad de Altos Estudios Hispanoamericana,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Modesto A. Guinard 2,Fracc. Ensueño,91060,-96.91298,19.52634,,
3695,"Universidad de América Latina, Plantel Xalapa",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Salvador Díaz Mirón 37,Col. Lomas del Estadio,"91090	",-96.91784,19.52093,,
2000,Universidad Paccioli Xalapa (UPX),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Teotihuacan 91 ,Col. Sebastián Lerdo de Tejada,91180,-96.90283,19.53354,,
3615,Centro Xalapeño de Estudios Superiores,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Calle Municipal 111,Col. 7 de Noviembre,91150,-96.9225,19.52708,,
278,Universidad IVES,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,José Azueta 34,Centro,91000,0,0,,
1224,Escuela Veracruzana de Cine Luis Buñuel,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Belisario Dominguez 31 esq. El Dique,Centro Histórico,91000,-96.92449,19.52484,,
3684,"Instituto Universitario Puebla, Plantel Xalapa",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Américas 309,Col. José Cardel,91037,-96.91275,19.53637,,
91,Universidad Anáhuac Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Cto. Arco Sur s/n,Col. Lomas Verdes,91098,-96.88785,19.51175,,
92,Universidad Pedagógica Nacional (UPN) 301 Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Prol. Av. Colmerillo s/n,Col. Reserva Territorial,91058,-96.89518,19.50675,,
58,Universidad Filadelfia de México,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Enrique C. Rébsamen 20,Centro,91000,-96.91639,19.52158,,
246,Centro Superior de Estudios Turísticos Jalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Miguel Alemán 96,Col. Federal,91140,-96.91692,19.54553,,
2304,Universidad Hernán Cortés,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Poeta Ángel Núñez Beltrán 149,Col. Emiliano Zapata,91093,-96.92533,19.51522,,
2002,Universidad Tajín (UT),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Calle Dos núm. 75,Col. Lázaro Cárdenas,91180,-96.90222,19.53692,,
438,"Instituto Tecnológico de la Construcción (ITC), Delegación Veracruz Centro",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Pico de Orizaba 20,Col. SAHOP,91190,0,0,,
2309,Centro Latinoamericano de Estudios Superiores (CLAES),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Miguel Alemán 47,Col. Federal,91140,0,0,,
2866,"Instituto de Estudios Superiores (ISIMA), Plantel Xalapa",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Orizaba 108-B,Col. Obrero Campesino,91020,-96.92966,19.54466,,
1992,Universidad del Golfo de México Campus Xalapa ,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Circuito Tajín 100 esq. Antonio Chedraui Caram,Col. Sebastian Lerdo de Tejada,91180,0,0,,
2479,Benemérita Escuela Normal Veracruzana Enrique C. Rébsamen,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Xalapa s/n,Col. Unidad Magisterial,91010,-96.93123,19.55493,,
556,Instituto de Estudios Superiores Rafael Guizar Valencia,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Prol. Diamante s/n,Col. Unidad Fovissste ,91070,0,0,,
140,Centro de Estudios e Investigación Guestálticos (CESIGUE),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Estanzuela 10,Fracc. Pomona,91040,-96.91787,19.55574,,
746,"Instituto de Estudios Superiores, Campus Xalapa",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Melchor Ocampo 541,Centro,91000,-96.92575,19.5343,,
3578,Escuela Normal de Veracruz Carlos A. Carrillo,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Magnolia 27,Col. Venustiano Carranza,91070,-96.92809,19.52273,,
542,Instituto de Ecología (INECOL),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Antigua Carr. a Coatepec 351,Col.  El Haya,91070,-96.94298,19.51289,,
2296,Centro de Actualización del Magisterio de Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Crisóforo Cortés 40 ,Col. Obrero Campesina ,91020,0,0,,
3570, Escuela Normal Superior Veracruzana (ENSV) Dr. Manuel Suárez Trujillo,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Blvd. Culturas Veracruzanas 572,Col. Reserva Territorial,91096,-96.9225,19.52708,,
3582,Instituto de Educación Superior Simón Bolívar,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Revolución 279,Centro,91000,-96.92441,19.53567,,
327,Centro de Estudios Superiores de Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Lucio Blanco 2,Obrero Campesina,91020,0,0,,
2604,Universidad Técnica Superior de Xalapa (UNITEX),30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Aldama 77 esq. 5 de Febrero,Centro,91000,0,0,,
404,Universidad Gestalt de Diseño,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. 1o de Mayo 113,Col. Obrero Campesina,91020,0,0,,
87,Universidad de Xalapa,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Carr. Xalapa-Veracruz Km. 2 núm. 341,Col. Acueducto Ánimas,91190,-96.88118,19.51856,,
2308,Centro Educativo Siglo XXI Las Ánimas,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Tapachula 58 ,Col. Badillo,91194,-96.89662,19.53123,,
2307,"Centro de Investigaciones y Estudios Superiores en Antropología Social (CIESAS), Unidad Regional Golfo",30,Veracruz de Ignacio de la Llave,87,Xalapa,1,Xalapa-Enríquez,Av. Encanto s/n,Col. El Mirador,91170,-96.90986,19.54203,,
3663,Instituto Tecnológico Superior de Jesús Carranza (ITSJC),30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,1,Jesús Carranza,Prol. Miguel Hidalgo 519,Centro,96950,-95.0316,17.44001,,
3664,Instituto Tecnológico Superior de Juan Rodríguez Clara  (ITS),30,Veracruz de Ignacio de la Llave,94,Juan Rodríguez Clara,1,Juan Rodríguez Clara,José María Morelos 507,Col. Mata Bejuco,95670,-95.38125,18.02842,,
3666,Instituto Tecnológico Superior de Martínez de la Torre (ITSMT),30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,1,Martínez de la Torre,Miguel Hidalgo 101,Col. Adolfo Ruiz Cortinez,93600,-97.06059,20.07033,,
1986,"Universidad del Golfo de México Norte (UGM Norte), Campus Martínez de la Torre ",30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,1,Martínez de la Torre,Predio la Mangana s/n ,Ruiz Cortínez,93600,-97.06377,20.06926,,
3726,Centro Regional de Estudios Martínez de la Torre,30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,1,Martínez de la Torre,"Escuela Primaria Patria, Ignacio Zaragoza 222",Centro,93600,-97.05587,20.06331,,
2301,Centro de Estudios Superiores de Martínez de la Torre (CESM),30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,1,Martínez de la Torre,Av. Ignacio Zaragoza 409 ,Centro,93600,-97.05918,20.06143,,
3650,Instituto Tecnológico de Minatitlán (ITMina),30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,Blvd. Institutos Tecnológicos s/n,Col. Buena Vista Nte.,96848,-94.5577,18.00677,,
2482,Escuela Normal Manuel C. Tello,30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,París 13 ,Col. Nueva Mina,96760,-94.56692,17.98763,,
1987,Universidad del Golfo de México Campus Minatitlán ,30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,Uruguay 64 ,Col. Nueva Mina,96760,0,0,,
3719,Universidad de Oriente de México (UOMAC),30,Veracruz de Ignacio de la Llave,108,Minatitlán,1,Minatitlán,Calle 10 de abril  12 esq. Cervantes Saavedra,Col. Buena Vista Sur,,-94.54833,17.99098,,
3667,Instituto Tecnológico Superior de Misantla (ITSM),30,Veracruz de Ignacio de la Llave,109,Misantla,1,Misantla,Carr. a Loma del Cojolite Km. 1.8,Col. Las Rosas,93821,-96.8434,19.94961,,
3682,"Instituto Tecnológico Superior de Zongolica (ITS), Sede Nogales",30,Veracruz de Ignacio de la Llave,115,Nogales,1,Nogales,Av. Benito Juárez 284,Col. Aquiles Serdán,94720,-97.16339,18.81777,,
3598,Instituto Atenas de Orizaba,30,Veracruz de Ignacio de la Llave,118,Orizaba,0,,Av. Cristóbal Colón Pte. 401,Centro,94300,0,0,,
3579,Escuela Normal Martha Christlieb,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Calle Sur 31 núm. 272,Centro,94300,-97.09183,18.85408,,
1981,"Universidad del Golfo de México Norte (UGN Norte), Campus Orizaba Oriente 17",30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Oriente 17 núm. 1417 entre Norte 24 y Norte 26,Col. El Edén,94300,0,0,,
3701,"Universidad del Golfo de México Norte (UGM Norte), Campus Orizaba Circunvalación",30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Av. Circunvalación 1954,Col. El Espinal,94330,-97.0946,18.86085,,
3735,Centro Regional de Estudios Orizaba,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,"Escuela Secundaria Técnica Industrial núm. 4, Sur 39 s/n esq. Oriente 4",Centro,,-97.08729,18.85271,,
748,Universidad Pedagógica Nacional (UPN) 304 Orizaba,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Sur 7 núm. 227 entre Oriente 4 y Oriente 6,Centro,94300,-97.10212,18.84723,,
159,Centro de Estudios Superiores Guillermo Nicolás,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Sur 31 Núm. 272,Centro,94350,-97.09,18.85092,,
561,Instituto de Estudios Avanzados de Oriente (IDEA),30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Av. Poniente 5 núm. 454 ,Centro,94300,-97.10885,18.84497,,
750,Universidad del Valle de Orizaba (UniVO),30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Prol. Av. 20 de Noviembre 1,Col. El Espinal,94330,-97.09849,18.86988,,
424,"Universidad de Sotavento (US), Campus Orizaba",30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Av. Emiliano Zapata 75,Col. Espinal,94330,-97.09293,18.84253,,
2008,"Universidad Veracruzana, Campus Orizaba-Córdoba",30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Poniente 7 núm. 1383 ,Centro,94300,-97.11597,18.83967,,
3577,Colegio Lancaster,30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Norte 13 núm. 310,Centro,94300,-97.11293,18.84966,,
3652,Instituto Tecnológico de Orizaba (ITOr),30,Veracruz de Ignacio de la Llave,118,Orizaba,1,Orizaba,Av. Oriente 9 núm. 852,Col. Emiliano Zapata Sur,94320,-97.09851,18.85575,,
3670,Instituto Tecnológico Superior de Pánuco (ITS),30,Veracruz de Ignacio de la Llave,123,Pánuco,1,Pánuco,Prol. Av. Artículo Tercero Constitución s/n,Col. Solidaridad,93998,-98.19103,22.03929,,
3722,Centro Regional de Estudios Pánuco,30,Veracruz de Ignacio de la Llave,123,Pánuco,1,Pánuco,"Escuela Primaria Benito Juárez, Carranza s/n esq. Guerrero",Centro,93997,-98.1813,22.05381,,
347,Centro Universitario Regional del Totonacapan,30,Veracruz de Ignacio de la Llave,124,Papantla,1,Papantla de Olarte,Olivo 204 Altos ,Centro,93400,-97.32182,20.44828,,
3733,Centro Regional de Estudios Papantla,30,Veracruz de Ignacio de la Llave,124,Papantla,1,Papantla de Olarte,"Escuela Primaria María Gutiérrez, Francisco I. Madero 201 esq. Calle 5 de Mayo",Centro,93400,-97.32395,20.44873,,
3609,Centro Latinoamericano de Educación Superior Valle de Perote,30,Veracruz de Ignacio de la Llave,128,Perote,1,Perote,Sor Juana Inés de la Cruz s/n,Col. Amado Nervo,91274,-97.23934,19.56631,,
3671,Instituto Tecnológico Superior de Perote (ITSPe),30,Veracruz de Ignacio de la Llave,128,Perote,1,Perote,Carr. Federal Perote-México Km 2.5,Centro,91270,-97.2694,19.54674,,
617,Instituto Tecnológico de Informática y Administración,30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Rep. de Cuba 100-B,Col. 27 de Septiembre,93320,-97.46073,20.5332,,
1975,"Universidad de la Huasteca Veracruzana, Campus Poza Rica",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,18 de Marzo 403,Col. Tajín,93330,-97.46291,20.53153,,
579,Instituto de Estudios Superiores de Poza Rica (IESPR),30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,General O. Highins s/n ,Col. Morelos,93330,-97.47318,20.53452,,
3688,"Universidad Ignacio Manuel Altamirano, Plantel Poza Rica",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Argentina 204,Col. 27 de Septiembre,93320,-97.46309,20.53424,,
1988,"Universidad del Golfo de México Norte (UGM Norte), Campus Poza Rica Villa de las Flores",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Carr. Poza Rica-Cazones km 1+400,Col. Villa de las Flores,93308,0,0,,
747,Universidad Pedagógica Nacional (UPN) 303 Poza Rica,30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Av. de los Huertos s/n,"Col. Villa de Las Flores, Carr. Poza Rica-Cazones Km 3",93220,-97.4329,20.57641,,
1978,"Universidad de Oriente (UO), Campus Poza Rica",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Carr. Poza Rica-Cazones km. 51 ,Col. La Rueda,93306,0,0,,
2009,"Universidad Veracruzana (UV), Campus Poza Rica-Tuxpan ",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Blvd. Ruiz Cortines 306  entre Justo Sierra y Cedro,Col. Obras Sociales,93240,-97.45885,20.5337,,
2863,"Instituto de Estudios Superiores (ISIMA), Plantel Poza Rica",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Manlio Fabio Altamirano 322 esq. Mariano Arista,Col. El Tajín,93260,-97.46293,20.53217,,
3647,"Instituto Tecnológico de la Construcción (ITC), Delegación Veracruz Norte",30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Brasil 903,Col. 27 de Septiembre,93320,-97.46912,20.5343,,
3672,Instituto Tecnológico Superior de Poza Rica (ITSPR),30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,1,Poza Rica de Hidalgo,Luis Donaldo Colosio Murrieta s/n,Col. Arroyo del Maíz,93230,-97.42785,20.53829,,
1989,"Universidad del Golfo de México Norte (UGM Norte), Campus San Andrés",30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,1,San Andrés Tuxtla,Carr. Costera del Golfo Km. 132 ,Col. Partido de Xoteapan,95800,0,0,,
180,Centro de Estudios Superiores de los Tuxtlas,30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,1,San Andrés Tuxtla,Pino Suárez 7,Centro,95700,-95.21095,18.44906,,
3563,"Centro de Estudios Tecnológicos y Universitarios del Golfo (CETUG), Plantel San Andrés Tuxtla",30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,1,San Andrés Tuxtla,Francisco González Bocanegra 387,Centro,95700,-95.20955,18.45198,,
3731,Centro Regional de Estudios San Andrés Tuxtla,30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,1,San Andrés Tuxtla,"Escuela Primaria 20 de Noviembre, Liborio F. Chigo 24",Col. Belén Grande,95786,-95.21226,18.44446,,
3673,Instituto Tecnológico Superior de San Andrés Tuxta (ITS),30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,1,San Andrés Tuxtla,"Carr. Costera del Golfo Km. 140+100 s/n, Tramo Paso del Toro Acayucan-Matacapan",Apdo. Postal 110,95804,-95.16929,18.43616,,
3674,Instituto Tecnológico Superior de Tantoyuca (ITSTA),30,Veracruz de Ignacio de la Llave,155,Tantoyuca,1,Tantoyuca,Desv. Lindero Tametate s/n,Col. La Morita,92100,-98.2202,21.33331,,
