comp_cine_id,comp_cine_nombre,comp_cine_npantallas,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,comp_cine_calle_numero,comp_cine_colonia,comp_cine_cp,gmaps_longitud,gmaps_latitud
670,Cinemas Lumiere La Vía,4,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Av. Prol. Morelos s/n esq. Av. Ferrocarril,Col. Santa María,54743,-99.17366,19.66929
489,Cinépolis Arkana Norte,9,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,Autopista México-Querétaro Km. 30.200 s/n,Col. San Martín Obispo Tepetlixpa,54763,-99.18762,19.60484
890,Cinépolis Izcalli,5,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli,"Int. Centro Comercial Cuautitlán Periférico, Autop. México-Querétaro Km. 37",,,-99.19833,19.64984
148,Cinépolis San Miguel Izcalli,10,15,México,121,Cuautitlán Izcalli,7,Axotlán,Av. Huehuetoca s/n local T-2 ,Ex Hda. de San Miguel,54715,-99.21518,19.68909
600,Cinépolis Sendero Valle de Chalco,8,15,México,122,Valle de Chalco Solidaridad,1,Xico,Av. Ingenieros 370,Col. El Agostadero,56615,-98.95403,19.30056
754,Cinépolis Plaza San Francisco,5,16,Michoacán de Ocampo,34,Hidalgo,1,Ciudad Hidalgo,Av. Morelos Oriente 149,Col. El Calicanto,61100,-100.54797,19.68466
647,Cinemex Lázaro Cárdenas,6,16,Michoacán de Ocampo,52,Lázaro Cárdenas,1,Ciudad Lázaro Cárdenas,Av. Tulipanes 548,Col. Unidad 7.4,60950,-102.20995,17.97024
555,Cinépolis Las Américas,9,16,Michoacán de Ocampo,52,Lázaro Cárdenas,1,Ciudad Lázaro Cárdenas,Av. Las Palmas 1559,Col. El Palmar,60950,-102.21418,17.97805
753,Cinépolis Vip Las Américas Morelia,9,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Enrique Ramírez Miguel 1000,Col. Las Américas,58270,-101.15881,19.6881
748,Jeudi 27,1,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Valentín Gómez Farias 265,Centro,58000,-101.19589,19.70538
250,Cinépolis Plaza Morelia,17,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Paseo de la República 5030,Sector Nueva España,58270,-101.15122,19.68735
247,Cinépolis Las Américas Morelia,5,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Enrique Ramírez Miguel 1000,Col. Las Américas,58270,-101.15898,19.69002
249,Cinépolis Escala La Huerta,16,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Calz. La Huerta 3000 ,Exhacienda La Huerta,58080,-101.21847,19.6804
248,Cinépolis Morelia Centro,6,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Santiago Tapia s/n,Centro Histórico,58000,-101.19566,19.70486
742,Cinemex Altozano Morelia,4,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Av. Montaña Monarca Norte 1000,Col. Ejido Jesús del Monte,,-101.16174,19.67558
741,Cinemex Plaza Estadio Morelia,6,16,Michoacán de Ocampo,53,Morelia,1,Morelia,Periférico paseo de la república 3380,Col. Ex Hacienda de Quinceo,58115,-101.22234,19.72896
495,Cinemex La Piedad,9,16,Michoacán de Ocampo,69,La Piedad,1,La Piedad de Cabadas,Blvd. Lázaro Cárdenas 3001,Col. Lázaro Cárdenas,59375,-102.05616,20.35361
502,Cinépolis La Piedad,7,16,Michoacán de Ocampo,69,La Piedad,7,La Campana,Av. Juan Pablo II 901,Col. México,59340,-102.02514,20.35421
637,Cinemas Los Reyes,2,16,Michoacán de Ocampo,75,Los Reyes,1,Los Reyes de Salgado,Allende Norte 20,Centro,60300,-102.47226,19.59071
251,Cinépolis Sahuayo,8,16,Michoacán de Ocampo,76,Sahuayo,1,Sahuayo de Morelos,Blvd. Lázaro Cárdenas Sur 1190,Fracc. Camino Real Sahuayo,59034,-102.71688,20.04349
763,Cinépolis Plaza El Prado Tarímbaro,5,16,Michoacán de Ocampo,88,Tarímbaro,148,Terranova,Av. El Prado 200,,58880,-101.12892,19.7774
252,Cinépolis Uruapan,11,16,Michoacán de Ocampo,102,Uruapan,1,Uruapan,Blvd. Industrial 1241,Col. Villa Uruapa,60120,-102.03687,19.42276
747,Cinemex Paseo Zamora,7,16,Michoacán de Ocampo,108,Zamora,1,Zamora de Hidalgo,Francisco I. Madero Sur 2001,Centro,59680,-102.29283,19.97364
253,Cinépolis Plaza Ana,8,16,Michoacán de Ocampo,108,Zamora,1,Zamora de Hidalgo,Calz. Zamora Jacona 1900-2,Col. La Luneta,59680,-102.29524,19.97394
904,Cinépolis Sentura Zamora,7,16,Michoacán de Ocampo,108,Zamora,1,Zamora de Hidalgo,Carr. Zamora - La Barca 4300,Col. Atecucario,,-102.27795,20.02871
559,Cine Madero,4,16,Michoacán de Ocampo,108,Zamora,1,Zamora de Hidalgo,"Madero Sur 33, int. 10",Centro,59600,-102.28564,19.98804
708,Cinemas Leo,5,16,Michoacán de Ocampo,112,Zitácuaro,1,Heróica Zitácuaro,Av. Revolución Sur 272,Col. Fuentes de la Estación,61513,-100.34928,19.42939
819,Cinemex Cuautla ,12,17,Morelos,6,Cuautla,1,Cuautla,Cam. Real Tetelcingo Calderón,Col. Tierra Larga,62757,-98.94915,18.86868
623,Cine Robles 70,1,17,Morelos,6,Cuautla,1,Cuautla,Fuerte C. Galeana s/n,Centro,62740,-98.9531,18.81555
254,Cinépolis Cuautla,12,17,Morelos,6,Cuautla,1,Cuautla,"Antigua Carr. México–Cuautla, Miguel Hidalgo 6",Col. Empleado Postal,62748,-98.93726,18.84779
529,Cine Premier,1,17,Morelos,7,Cuernavaca,1,Cuernavaca,Plan de Ayala 999,Col. Cuauhnáhuac,62430,-99.21012,18.9235
884,Cinemex Forum Cuernavaca,7,17,Morelos,7,Cuernavaca,1,Cuernavaca,Jacarandas 103,Col. Flores Magón,62370,-99.1983,18.92665
885,Cinemex Forum Cuernavaca Platino,5,17,Morelos,7,Cuernavaca,1,Cuernavaca,Jacarandas 103,Col. Flores Magón,62370,-99.1983,18.92665
257,Cinemex Diana,12,17,Morelos,7,Cuernavaca,1,Cuernavaca,Autopista México-Acapulco km 87.5,Col. Ricardo Flores Magón,62370,-99.19892,18.92077
820,Cinemex Plaza Bugambilia,10,17,Morelos,7,Cuernavaca,1,Cuernavaca,Rio Balsas s/n,Col. Vista Hermosa,62290,-99.22821,18.93359
821,Cinemex Plaza Bugambilia Platino,6,17,Morelos,7,Cuernavaca,1,Cuernavaca,Rio Balsas s/n,Col. Vista Hermosa,62290,-99.22821,18.93359
256,Cinemex Jacarandas,10,17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. Cuauhnahuac Km. 5,Fracc. Alegria Carrefour,62370,-99.19847,18.92177
259,Cinema Las Plazas,6,17,Morelos,7,Cuernavaca,1,Cuernavaca,"CC. Las Plazas, Gutemberg 3",Centro,62000,-99.23382,18.92243
258,Cinépolis Cuernavaca,15,17,Morelos,7,Cuernavaca,1,Cuernavaca,Autopista México-Acapulco Km 87.5 s/n,Col. Ricardo Flores Magón ,62370,-99.19374,18.9349
883,Cinépolis Plaza Portal D10,8,17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. Domingo Diez 1203,Col. Lomas de la Selva,62270,-99.23712,18.95529
255,Cinépolis VIP Cuernavaca,8,17,Morelos,7,Cuernavaca,1,Cuernavaca,Autopista México-Acapulco km 87.5 s/n,Col. Ricardo Flores Magón,62370,-99.19281,18.93466
882,Cinépolis VIP Plaza Portal D10,4,17,Morelos,7,Cuernavaca,1,Cuernavaca,Av. Domingo Diez 1203,Col. Lomas de la Selva,62270,-99.23712,18.95529
527,Cinépolis Plaza Emiliano Zapata,5,17,Morelos,8,Emiliano Zapata,1,Emiliano Zapata,Carr. Zapata Tezoyuca 44,Col. Campo Nuevo,62766,-99.18819,18.83146
673,Cinépolis Los Cedros Jiutepec,5,17,Morelos,11,Jiutepec,1,Jiutepec,"Av. Eje Norte-Sur 2, Ancla 02",Col. CIVAC,62578,-99.17789,18.91132
497,Cinépolis Jojutla,5,17,Morelos,12,Jojutla,1,Jojutla,Carr. Cuernavaca-Jojutla 90,Centro,62900,-99.19289,18.61741
822,Cinépolis Solaz Plaza (Temixco),5,17,Morelos,18,Temixco,1,Temixco,Blvd. Apatlaco 145,Col. Acatlipa,62586,-99.22362,18.83642
783,Cinema Guayabitos,3,18,Nayarit,4,Compostela,154,Rincón de Guayabitos,Avenida Sol Nuevo Sur 320,,63724,-105.26909,21.02333
786,Cinemac El Mesón de la Palma,1,18,Nayarit,6,Ixtlán del Río,1,Ixtlán del Río,Av Hidalgo 129 Ote.,,,-104.36754,21.03481
447,Cinépolis Plaza Cantera Aguamilpa,5,18,Nayarit,17,Tepic,1,Tepic,Carr. Tepic-Aguamilpa 1060,Col. Vistas de la Cantera,63173,-104.83275,21.48884
446,Cinemex Fórum Tepic,8,18,Nayarit,17,Tepic,1,Tepic,Blvd. Luis Donaldo Colosio 680,Col. Benito Juárez,63175,-104.86706,21.4917
302,Cinemex Tepic,6,18,Nayarit,17,Tepic,1,Tepic,Av. Insurgentes 368,Zona Centro,,-104.88407,21.49832
829,Cinemex Fórum Tepic Platino,4,18,Nayarit,17,Tepic,1,Tepic,Blvd. Luis Donaldo Colosio 680,Col. Benito Juárez,63175,-104.86706,21.49171
448,Cinépolis Lago Real,7,18,Nayarit,20,Bahía de Banderas,1,Valle de Banderas,Av. Tepic 430 Oriente,Col. Valle Dorado,63732,-105.27793,20.7214
260,Cinépolis Sendero Apodaca,8,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca,"Av. La Concordia 800, int. Ancla 2",Col. Los Ébanos,66612,-100.19321,25.76288
709,Cinemex Mol Concordia,5,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca,Carr. Mezquital-Santa Rosa 5000,Col. Mezquital,66630,-100.2272,25.78418
735,Cinépolis Sendero la Fe,10,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca,Carr. Miguel Alemán Km. 18 núm. 789,Col. Parque Industrial,66633,-100.19324,25.76275
261,Cinépolis Plaza Cadereyta,5,19,Nuevo León,9,Cadereyta Jiménez,1,Cadereyta Jiménez,Blvd. Revolución 1103,Centro,67480,-100.00312,25.57763
516,Cinépolis La Plazoleta,5,19,Nuevo León,12,Ciénega de Flores,1,Ciénega de Flores,Carr. a Zuazua Km 3.5 s/n,Centro,65550,-100.16894,25.9068
296,Cinemex Paseo S. Pedro Platino,9,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Jose Vasconselos 402 esq. Gómez Morin,Col. Valle del Campestre,66231,-100.35902,25.65021
767,Cinépolis Vip Avanta Gardens,8,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Av. José Vasconcelos 755 A,Col. Del Valle,66220,-100.38936,25.65715
298,Cinemex Humberto Lobo,12,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Av. Humberto Lobo 540-A,Col. Del Valle,,-100.38283,25.66607
297,Cinemex San Agustín,10,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Batallón de San Patricio 1000,,66278,-100.33511,25.6489
263,Cinemex Plaza Bella Anahuac,10,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,Av. Sendero Norte 1001 esq. República Mexicana,Col. Cda. de Anáhuac,,-100.27578,25.76995
262,Cinemex Escobedo,6,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,Av. Lic. Raúl Salinas Lozano esq. Paseo de La Amistad,Col. Girasoles,,-100.3193,25.78821
284,Cinemex Las Plazas Outlet,11,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,Av. Manuel L. Barragán 220,Col. Exhacienda el Canadá,66054,-100.30435,25.77218
264,Cinépolis Sendero Monterrey,18,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,Av. Sendero Norte 130 Pte.,,66050,-100.30115,25.76707
268,Cinemex MMC Sun Mall Guadalupe,13,19,Nuevo León,26,Guadalupe,1,Guadalupe,Av. Pablo Livas 7601 Ote.,Col. Tres Caminos,,-100.18633,25.65722
266,Cinépolis Pablo Livas,11,19,Nuevo León,26,Guadalupe,1,Guadalupe,Av. Pablo Livas 1100,Col. Gustavo Díaz Ordaz,67197,-100.20383,25.66319
267,Cinemex Lindavista Monterrey,12,19,Nuevo León,26,Guadalupe,1,Guadalupe,Av. Miguel Alemán s/n esq. Av. Constitución,Col. Lindavista,,-100.24792,25.69045
265,Cinemex Contry,10,19,Nuevo León,26,Guadalupe,1,Guadalupe,Av. Eloy Cavazos 2003,Col. Bosques de La Pastora,67176,-100.25151,25.66201
503,Cinépolis Valle Soleado,10,19,Nuevo León,26,Guadalupe,1,Guadalupe,Prol. Ruiz Cortines Oriente 450,Col. Valle Soleado,67114,-100.16193,25.70537
830,Cinemagic Guadalupe,6,19,Nuevo León,26,Guadalupe,1,Guadalupe,"Carr. Reynosa 2301, Plaza el Molinete",Col. 29 de Julio,67196,-100.14965,25.66363
765,Cinemex MMC Sun Mall Villa Juárez,5,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez,Carr. Libre a Reynosa esq. Av. Las Torres,Col. Paseo del Prado,,-100.11136,25.64881
731,Cinépolis Altea Linares,5,19,Nuevo León,33,Linares,1,Linares,Av. Doctor Carlos García Rodríguez 502,Centro,67700,-99.56996,24.86608
501,Cinépolis Paseo Fundadores,5,19,Nuevo León,38,Montemorelos,1,Montemorelos,"Av. Bolívar 1201, int. Subancla 1",Barrio Mexiquito,67550,-99.81922,25.1907
857,Cinépolis Vip Cumbres,4,19,Nuevo León,39,Monterrey,1,Monterrey,Hacienda Peñuelas 6773,Col. Residencial Cumbres Las Palmas,64340,-100.39752,25.7333
837,Cinemex Pueblo Serena Platino ,4,19,Nuevo León,39,Monterrey,1,Monterrey,Carr. Nacional 500,Col. Valle Alto,64989,-100.24705,25.57658
286,Cinemex Céntrika,12,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Guerrero y Ruiz Cortines 2500 Norte,Fracc. Centrika 2o. Sector,,-100.30877,25.70011
766,Cinemex Pabellón M,4,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Constitución entre Benito Juárez y José Garibaldi,Centro,,-100.31695,25.66516
282,Cinemex MMC Sun Mall Villa Juárez,10,19,Nuevo León,39,Monterrey,1,Monterrey,Carr. Libre a Reynosa esq. Av. Las Torres,Col. Paseo del Prado,,-100.11156,25.65223
281,Cinemex Revolución,10,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Revolución 401,Col. Ladrillera,,-100.27857,25.6553
285,Cinemex Plaza Real Monterrey,8,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Gonzalitos 315 esq. Pablo González Garza,Col. Jardines del Cerro,64050,-100.35189,25.67914
273,Cinemex Paseo Tec II,8,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Eugenio Garza Sada 2408,Col. Roma,64700,-100.29413,25.65372
755,Cinemex Pueblo Serena ,11,19,Nuevo León,39,Monterrey,1,Monterrey,Carr. Nacional 500,Col. Valle Alto,64989,-100.24708,25.57663
905,Cinemex Garza Sada,3,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Eugenio Garza Sada 343,,,-100.28585,25.64145
277,Cinemex Lincoln,9,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Abraham Lincoln 8000,Col. Chapultepec Sur,,-100.36835,25.72773
730,Río Cinemas Cuauhtémoc,4,19,Nuevo León,39,Monterrey,1,Monterrey,George Washington Pte. 505,Centro,64000,-100.31866,25.675
528,Río Cinemas Plaza,4,19,Nuevo León,39,Monterrey,1,Monterrey,Guadalajara 1000,Col. Mitras Sur,64020,-100.34681,25.68689
598,Cine Río 70,1,19,Nuevo León,39,Monterrey,1,Monterrey,Serafín Peña Sur 1051,Centro,64000,-100.32625,25.66751
271,Cinépolis Vip Galerías Monterrey,22,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Insurgentes 2500,Col. Vista Hermosa,64620,-100.35671,25.68127
846,Cinépolis Vip Nuevo Sur,4,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Revolución esq. Ricardo Covarrubias 2703,Col. Ladrillera,64830,-100.27558,25.65263
283,Cinemex La Silla,11,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Eugenio Garza Sada 3765,Col. Contry,64860,-100.28246,25.63616
291,Cinépolis Galerías Monterrey,20,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Insurgentes 2500 int. 510 ,Col. Vista Hermosa,64620,-100.35659,25.68136
272,Cinépolis Vip Galerías Valle Oriente,8,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Lázaro Cárdenas 1000-1,Col. Valle del Mirador,64750,-100.3149,25.63955
287,Cinépolis Garza Sada,13,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Eugenio Garza Sada 3367,Col. Alta Vista,64840,-100.28707,25.64336
909,Cinépolis Vip Esfera Monterrey,6,19,Nuevo León,39,Monterrey,1,Monterrey,Carr. Nacional Km 268 s/n,Col. La Rioja Privada Residencial,64984,0,0
844,Cinépolis Nuevo Sur,12,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Revolución y Ricardo Covarrubias 2703,Col. Ladrillera,64830,-100.27588,25.65307
848,Cinépolis Esfera Monterrey,11,19,Nuevo León,39,Monterrey,1,Monterrey,Carr. Nacional Km 268 s/n,Col. La Rioja,64984,-100.24506,25.57565
849,Cinépolis Adana Lincoln,7,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Abraham Lincoln 5254,Col. San Jorge,64330,-100.36835,25.72772
289,Cinépolis Galerías Valle Oriente,19,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Lázaro Cárdenas 1000-1,Col. Valle del Mirador,64750,-100.31486,25.63863
274,Cinépolis Interplaza Monterrey,6,19,Nuevo León,39,Monterrey,1,Monterrey,Morelos y Juárez 101,Centro,64000,-100.31537,25.66802
278,Cinépolis Patio Lincoln,10,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Abraham Lincoln 4001 ,Col. Puerta de Hierro,64346,-100.40971,25.76462
290,Cinépolis Cumbres Monterrey,18,19,Nuevo León,39,Monterrey,1,Monterrey,Hacienda Peñuelas 6773,Residencial Cumbres Las Palmas,64340,-100.39726,25.73299
275,Cinépolis San Roque,12,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Eloy Cabazos Pte. 101   ,Col. Valle de Juárez,67289,-100.15518,25.64031
914,Cineteca Nuevo León,3,19,Nuevo León,39,Monterrey,1,Monterrey,Fundidora y Adolfo Prieto s/n,Obrera,64010,-100.28433,25.67777
280,Cinemex Leones,10,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Paseo de Los Leones 1501,Col. Cumbres,,-100.36132,25.69946
636,Cinemas Raly,4,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Cristóbal Colón 2917,Col. Francisco I Madero,64560,-100.28571,25.68386
860,Cinépolis Vip Paseo La Fe,4,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av. Las Torres 200,Col. Miguel Alemnán,66470,-100.22094,25.71975
831,Cinemex Fiesta Anáhuac,10,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Manzana 236,Col. Residencial Anáhuac,66457,-100.31281,25.74387
300,Cinemex Plaza La Fe,4,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av Rómulo Garza 100,Col. La Fe,66470,-100.21816,25.72371
301,Cinépolis Citadel,14,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av. Rómulo Garza 410,Col. La Fe,66477,-100.2166,25.72734
842,Cinépolis Paseo La Fe,8,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av. Las Torres 200,Col. Miguel Alemán,66470,-100.21734,25.71978
294,Cinemex Las Américas,12,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av. Félix Galván 120 esq. Av. Conductores,Col. Hacienda Los Morales,66550,-100.25083,25.71549
293,Cinemex Santo Domingo,10,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av. Santo Domingo 705,Col. Jardín de San Nicolás,,-100.2815,25.75525
299,Cinemex Santa Catarina,11,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina,Carr. Monterrey-Saltillo 1050,Col. Independecia del Poniente,66000,-100.44907,25.67619
622,Cinemas Henry - Huajuapan,5,20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Narciso Mendoza s/n,Col. Esquipulas,69006,-97.78291,17.80532
532,Cinemas Henry,5,20,Oaxaca,43,Heroica Ciudad de Juchitán de Zaragoza,1,Heroica Ciudad de Juchitán de Zaragoza,Carretera Panaméricana km 819.5,José F. Gómez,70000,-95.02669,16.44351
535,Cinemex,5,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Carret.a Monte Albán s/n,Col. Montoya,68036,-96.75931,17.07606
616,Cine Rex para Adultos,1,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Calle Bustamante 905B,Centro,68000,-96.72627,17.05403
304,Cinemex Plaza del Valle,8,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Av. Universidad 139 J,Col. Ex-hacienda Candiani,68130,-96.75734,17.07379
554,Cinemex Plaza Bella,11,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Carretera a Monte Albán s/n,Col. Montoya,68036,-96.75931,17.07596
305,Cinépolis Oaxaca,15,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Av. Jorge L. Tamayo Castillejos 502,Col. Agencia Candiani,68130,-96.71447,17.04316
