museo_id,museo_nombre,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,gmaps_longitud,gmaps_latitud
955,Museo del Ferrocarril,Ayuntamiento de Torreón,5,Coahuila de Zaragoza,35,Torreón,1,Torreón,Blvd. Revolución 1275 Pte.,Antigua Aceitera,27000,-103.46166,25.53521
1835,Museo de Arte Sacro de la parroquia de Santiago Apostol,,5,Coahuila de Zaragoza,36,Viesca,1,Viesca,Venustiano Carranza s/n,Centro,27480,0,0
1827,Fuerte de San Pedro de Gigedo,Particular,5,Coahuila de Zaragoza,37,Villa Unión,1,Villa Unión,Jiménez Norte 1202 Nte.,Centro,26600,-100.73398,28.23153
1678,Museo Histórico Ernesto Julio Teissier Flores,Centro Cultural /Ayuntamiento de Zaragoza,5,Coahuila de Zaragoza,38,Zaragoza,1,Zaragoza,Venustiano Carranza 304,Centro,26450,-100.92317,28.49421
534,Museo Comunitario de la Sal,Secretaría de Cultura del Gobierno del Estado de Colima/ Ayuntamiento de Armería/ Sociedad Cooperativa de Salineros de Colima,6,Colima,1,Armería,1,Ciudad de Armería,Juárez s/n,Centro,28350,-104.06924,18.9211
252,Museo de las Culturas de Occidente María Ahumada de Gómez,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,2,Colima,1,Colima,Calz. Galván Nte. s/n,Centro,28000,-103.71439,19.24297
1312,Museo de Ciencia y Tecnología Xoloitzcuintle,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,2,Colima,1,Colima,Calz. Galván Nte. s/n,Centro,28000,-103.71294,19.24347
1492,Museo Fernando del Paso,Universidad de Colima,6,Colima,2,Colima,1,Colima,Calle 27 de Septiembre 119,Centro,28000,-103.72332,19.24264
81,Museo Universitario de Artes Populares María Teresa Pomar,Universidad de Colima,6,Colima,2,Colima,1,Colima,Manuel Gallardo Zamora 99,Centro,28000,-103.72216,19.24859
962,Museo Regional de Historia de Colima,Secretaría de Cultura/INAH,6,Colima,2,Colima,1,Colima,Portal Morelos 1 esq. Reforma,Centro,28000,-103.72854,19.24285
1543,Museo Griselda Álvarez,Secretaría de Cultura del Gobierno del Estado de Colima/Parque Regiona,6,Colima,2,Colima,1,Colima,Degollado s/n,Centro,28000,-103.73434,19.23809
961,Pinacoteca de la Universidad de Colima,Universidad de Colima,6,Colima,2,Colima,1,Colima,Vicente Guerrero 35,Centro,28000,-103.72653,19.24472
404,Museo Nacional de la Escultura Sebastián,Secretaría de Cultura del Gobierno del Estado de Colima/Centro Estatal de las Artes,6,Colima,3,Comala,1,Comala, Km 5.5 de la Carr. Villa de Álvarez-Comala,,28450,-103.75967,19.31624
25,Museo de la Gráfica de Occidente José Luis Cuevas ,Secretaría de Cultura del Gobierno del Estado de Colima/Taller de Formación y Producción de Artes La Parota,6,Colima,3,Comala,1,Comala,kM. 5.5 Carr. Villa Alvarez Comala,Centro,28450,0,0
1067,Museo Universitario Alejandro Rangel (MUARH),Universidad de Colima,6,Colima,3,Comala,23,Nogueras,Ex Hacienda de Nogueras s/n,Col. Nogueras,28454,-103.73995,19.32344
1545,Museo Comunitario de Coquimatlán Ramón Navarro Osorio,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,4,Coquimatlán,1,Coquimatlán,Independencia 74,Centro,28400,-103.81122,19.2023
1940,Sala Museográfica del Petroglifo Profr. Antonio Magaña Tejeda,Ayuntamiento de Cuauhtémoc/Dirección de Cultura y Deporte de Cuauhtémoc,6,Colima,5,Cuauhtémoc,1,Cuauhtémoc,Libertad 9,Centro,28500,0,0
1456,Museo de la Caña y del Azúcar ,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,5,Cuauhtémoc,18,Quesería,Av. 20 de Noviembre s/n,Centro,28510,-103.57496,19.38449
1062,Museo Comunitario de Ixtlahuacán,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,6,Ixtlahuacán,1,Ixtlahuacán,México 2 esq. Niño Artillero,Centro,28700,-103.73583,18.99778
1063,Museo Comunitario de Minatitlán Porfirio Gaitán Núñez,Dirección de Cultura del Ayuntamiento de Minatitlán,6,Colima,8,Minatitlán,1,Minatitlán,Portal Zaragoza 3,Centro,28750,0,0
861,Museo Arqueológico Caxitlán,Secretaría de Cultura del Gobierno del Estado de Colima,6,Colima,9,Tecomán,1,Tecomán,Av. Insurgentes 1000,Col. Tepeyac,28110,-103.88423,18.9262
1553,Museo Charro Taurino,"Secretaría de Cultura de Colima, Casa de la Cultura de Villa de Álvarez",6,Colima,10,Villa de Álvarez,1,Ciudad de Villa de Álvarez,Av. Enrique Corona Morfín s/n,,28970,0,0
1501,Museo del Ferrocarril,Ayuntamiento de Arriaga,7,Chiapas,9,Arriaga,1,Arriaga,2a. Av. Oriente,Centro,30450,-93.89906,16.23509
130,Museo de Arte Hermila Domínguez de Castellanos,Consejo Estatal para la Cultura y las Artes de Chiapas,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,Av. Central Sur 51,Centro,30000,-92.13229,16.25201
2034,Museo Rosario Castellanos,,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,3a. Calle Sur Oriente núm. 8,Centro Histórico,30000,-92.13357,16.25127
132,Casa Museo Dr. Belisario Domínguez Palencia,Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,Av. Dr. Belisario Domínguez Sur 35,Centro,30000,-92.14024,16.24748
940,Museo Arqueológico de Comitán,Secretaría de Cultura/INAH,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,1a. Calle Sur Oriente esq. 2a. Av. Oriente Sur s/n,Centro,30000,-92.13447,16.25276
1750,Zona Arqueológica de Tenam Puente,Secretaría de Cultura/INAH,7,Chiapas,19,Comitán de Domínguez,53,Francisco Sarabia,Carr. Comitán Trinitaria ,Col. Francisco Sarabia,30001,-92.1049,16.14152
655,Museo Comunitario Raíces de mi Pueblo,"Raíces de mi Pueblo Chyks Kungny, A.C.",7,Chiapas,21,Copainalá,1,Copainalá,1a Poniente Sur s/n,Centro,29620,0,0
859,Museo Franco Lázaro Gómez,Consejo Estatal para la Cultura y las Artes de Chiapas/Centro Cultural Ex Convento de Santo Domingo,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Mexicanidad Chiapaneca 10,Centro,29160,-93.01561,16.70877
80,Casa Museo de la Marimba Nandayapa,Particular,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Independencia 36,Barrio de San Miguel,29160,-93.01582,16.7046
69,Casa Museo Ángel Albino Corzo,Patronato de la Casa Museo Ángel Albino Corzo,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Ignacio Zaragoza s/n,Centro,29160,-93.01724,16.70935
860,Museo de la Laca ,Consejo Estatal para la Cultura y las Artes de Chiapas ,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Mexicanidad Chiapaneca 10,Centro,29160,-93.01683,16.70586
888,Museo Comunitario Frontera Corozal,Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,59,Ocosingo,1,Ocosingo,Domicilio conocido s/n,Centro,29950,-92.09611,16.90722
938,Museo de Sitio de Toniná,Secretaría de Cultura/INAH,7,Chiapas,59,Ocosingo,1,Ocosingo,Se ubica a 13 km. de Ocosingo por la Carr. 199,,29950,-92.00418,16.89896
641,Museo Zoque Regional Javepacuay,Gobierno de Chiapas/Ayuntamiento de Ocozocoautla de Espinosa,7,Chiapas,61,Ocozocoautla de Espinosa,1,Ocozocoautla de Espinosa,7ª Poniente,Barrio San Juan,29140,-93.38051,16.76103
939,Museo de Sitio de Palenque Alberto Ruz L´Huillier,Secretaría de Cultura/INAH,7,Chiapas,65,Palenque,1,Palenque,Carr. Ramal Palenque-Zona Arqueológica Km 6.5,,29960,-92.04196,17.48837
575,Museo Comunitario de Pijijiapan ,Ayuntamiento de Pijijiapan,7,Chiapas,69,Pijijiapan,1,Pijijiapan,3a. Av. Norte s/n,Centro,30540,0,0
1097,Museo Mesoamericano del Jade,Casa del Jade de México,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. 16 de Septiembre 16,Centro,29200,-92.63887,16.7382
1758,Centro de Textiles del Mundo Maya,"Centro de Textiles del Mundo Maya, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. 20 de Noviembre s/n,Barrio El Cerrillo,29220,-92.63747,16.74164
123,Museo del Café,Coordinadora de Pequeños Productores de Café (COOPCAFE),7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,María Adelina Flores 10,Centro,29220,-92.63592,16.7383
112,Museo Na-Bolom (Casa del Jaguar),Asociación Cultural Na Bolom A.C.,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. Vicente Guerrero 33,Barrio El Cerrillo,29229,-92.62992,16.74167
1541,Kakaw Museo del Cacao y Chocolatería Cultural,,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Calle 1o. de Marzo núm.  16,Centro,29200,-92.63947,16.73849
108,Museo del Ámbar de Chiapas,"Patronato Pro-Reconstrucción del Ex-Convento de La Merced, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Diego de Mazariegos s/n,Barrio de la Merced,29240,-92.6422,16.73576
1960,Museo de Metalistería. Las formas y los colores del hierro,Particular,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. La Jardinería 12,Col. Jardines del Valle,29286,-92.64541,16.72103
1819,Museo de Bichos e Insectos,Particular,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Calle 16 de Septiembre núm. 23 ,Centro,29200,-92.63883,16.73901
67,Museo de la Medicina Maya,Organización de Médicos Indígenas del Estado de Chiapas (OMIECH),7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. Salomón González Blanco 10,Col. Morelos,29215,-92.63864,16.74984
2056,Museo San Cristóbal de las Casas,Gobierno del Estado/Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Diego de Mazariegos s/n,Centro Histórico,29200,-92.6375,16.73702
41,Museo de Trajes Regionales de Sergio Castro,"Yokchij Sergio Arturo Castro Martínez, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Guadalupe Victoria 38,Barrio de la Merced,29240,-92.64157,16.73691
933,Museo de los Altos de Chiapas Ex Convento de Santo Domingo de Guzmán,Secretaría de Cultura/INAH,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Lázaro Cárdenas del Río s/n,Barrio del Cerrillo,29900,-92.63747,16.74187
1482,Museo de Historia y Curiosidades de San Cristóbal,Fundación Miguel Muñoz,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Diego de Mazariegos 47,Col. La Merced,29240,-92.64125,16.73651
117,Museo de Culturas Populares de Chiapas,Dirección General de Culturas Populares,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. Diego de Mazariegos 34,Barrio de La Merced,29220,-92.64127,16.7365
1815,Museo Jtatik Samuel,"Centro Comunitario El Caminante, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Carretera a Chamula km. 1.5,Barrio San Martin,29244,-92.66543,16.75123
941,Museo Arqueológico del Soconusco (Cerrado),Secretaría de Cultura/INAH,7,Chiapas,89,Tapachula,1,Tapachula de Córdova y Ordóñez,Octava Av. Norte 24,Centro,30700,-92.26539,14.91022
587,Museo Comunitario Tøs Ngumguy (Nuestro pueblo),,7,Chiapas,92,Tecpatán,1,Tecpatán,Carr. Malpaso s/n,Barrio Costa de Oro,29610,0,0
2094,Museo de Sitio de la Zona Arqueológica de Iglesia Vieja,Secretaría de Cutura/INAH,7,Chiapas,97,Tonalá,158,Iglesia Vieja,Carr. Panamericana 190,,,-93.74111,16.12146
1452,Museo Tziscao,Parque Natural Ecoturístico Mame de Tziscao S.C. de R.L. de C.V.,7,Chiapas,99,La Trinitaria,1,La Trinitaria,"Carret. La Trinitaria-Palenque Km. 414, ","Lago Tziscao, Ejido Tziscao ",30160,-91.66646,16.08776
1961,Parador Museo Santa María,,7,Chiapas,99,La Trinitaria,1,La Trinitaria,Km. 22 Carr. La Trinitaria-Lagos de Montebello,Col. El Progreso,30160,-91.87799,16.11547
2077,Museo de sitio de la Zona Arqueológica de Lagartero,Secretaría de Cultura/INAH,7,Chiapas,99,La Trinitaria,51,Cristóbal Colón (Lagos de Colón),"Cami. a Ejido Cristóbal Colón Km. 11 + 400 (aprox. al ejido), Municipio de La Trinitaria, Chiapas. Acceso al camino desde el Km. 56.7 (aprox.) de la Carr. Panamericana de Comitán-Cd. Cuáuhtemoc.",,,-91.88415,15.82763
1777,Planetario Tuxtla Jaime Sabines Gutiérrez ,Consejo de Ciencia y Tecnología del Estado de Chiapas (COCYTECH),7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Av. Quinta Norte Oriente s/n ,Parque Madero,29043,-93.10219,16.76017
1147,Museo Chiapas de Ciencia y Tecnología,Consejo de Ciencia y Tecnología del Estado de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. Cerro Hueco 3000,Col. Cerro Hueco,29094,-93.09212,16.72246
4,Museo Zoológico César Domínguez Flores,Secretaría de Medio Ambiente e Historia Natural/Gobierno de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. Cerro Hueco s/n,Col.  El Zapotal,29094,-93.09453,16.72547
61,Museo Jardín Botánico Faustino Miranda,Secretaría de Medio Ambiente e Historia Natural,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. de los Hombres Ilustres s/n,Fracc. Parque Madero,29000,-93.10779,16.75839
1508,Museo del Café,Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2ª Oriente Norte 236,Centro,29000,-93.11392,16.75618
1315,Museo de la Marimba,Ayuntamiento de Tuxtla Gutiérrez,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Av. Central y 9a. Poniente Norte 123,Centro,29000,-93.12404,16.75501
45,Museo del Cocodrilo,Gobierno del Estado de Chiapas/Instituto de Historia Natural y Ecología,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. Cerro Hueco s/n,Col. El Zapotal,29000,-93.09654,16.72544
27,Museo de Paleontología Eliseo Palacios Aguilera,Secretaría de Medio Ambiente e Historia Natural/Dirección de Paleontología,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,"Calz. de los Hombres Ilustres s/n, Antiguo Parque Madero",Centro,29000,-93.10592,16.75932
942,Museo Regional de Chiapas,Secretaría de Cultura/INAH,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Hombres Ilustres de la Revolución Mexicana s/n,Centro,29000,-93.10662,16.75964
2027,Museo del Niño en Tuxtla Gutiérrez,Gobierno del Estado de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Blvd. Salomón Gonzalez Blanco esq. con Paso limón,Ampliación Las Palmas,29045,-93.08135,16.75624
1332,Museo Zoque,Ayuntamiento de Tuxtla Gutiérrez/Instituto Tuxtleco de Arte y Cultura,7,Chiapas,101,Tuxtla Gutiérrez,37,Copoya,Av. Central Ote. 13,Ejido Copoya,29100,-93.11796,16.71399
138,Museo del Café,"Sociedad Cooperativa Centro Turístico Santo Domingo, S.C.L.",7,Chiapas,105,Unión Juárez,24,Santo Domingo,Palmeras s/n,Barrio Lázaro Cárdenas,30885,0,0
411,Museo Municipal Comunitario Yashlum ,Ayuntamiento de Yajalón,7,Chiapas,109,Yajalón,1,Yajalón,Av. Central s/n,Centro,29930,0,0
1333,Museo Benito Juárez,Ayuntamiento de Ahumada,8,Chihuahua,1,Ahumada,20,Carrizal,Domicilio conocido s/n,Centro,32800,0,0
1924,Museo de Valle de Allende,Ayuntamiento de Allende,8,Chihuahua,3,Allende,1,Valle de Ignacio Allende,Domicilio Conocido,Centro,33920,0,0
944,Museo Comunitario de Santa Eulalia,"Museos Comunitarios de Chihuahua, A.C.",8,Chihuahua,4,Aquiles Serdán,1,Santa Eulalia,Zaragoza s/n,Centro,31650,-105.88778,28.59389
863,Museo Casa de las Artesanías del Estado de Chihuahua,Gobierno del Estado de Chihuahua,8,Chihuahua,9,Bocoyna,1,Bocoyna,Av. Ferrocarril 178,La Estación Creel,33200,-107.63491,27.7531
947,Museo de las Culturas del Norte ,Secretaría de Cultura/INAH,8,Chihuahua,13,Casas Grandes,1,Casas Grandes,Domicilio conocido,Centro,31850,-107.95003,30.36808
506,Museo del General Toribio Ortega,"Museos Comunitarios de Chihuahua, A.C.",8,Chihuahua,15,Coyame del Sotol,1,Santiago de Coyame,Domicilio conocido s/n,Centro,32850,-105.09722,29.46139
1298,Museo Casa de Juárez,Asociación Rescate Histórico,8,Chihuahua,16,La Cruz,1,La Cruz,Nigromante y Lerdo de Tejada,Centro ,,0,0
1297,Museo Menonita,"Museo y Centro Cultural Menonita, A.C.",8,Chihuahua,17,Cuauhtémoc,1,Cuauhtémoc,Carretera Cuauhtémoc - Álvaro Obregón Km 10+200 núm. 1024,Col. Corredor Comercial,31500,-106.91045,28.49185
1654,Museo Ejido Favela,"Museo Ejido Favela, A.C.",8,Chihuahua,17,Cuauhtémoc,88,Favela,Carr. Libre Cuauhtémoc-Chihuahua,Centro,31600,-106.69928,28.51063
1299,Museo Histórico de Cusihuiriachi,Ayuntamiento de Cusihuiriachi,8,Chihuahua,18,Cusihuiriachi,1,Cusihuiriachi,Domicilio conocido,Centro,33240,0,0
900,Casa Redonda Museo Chihuahuense de Arte Contemporáneo,Instituto Chihuahuense de la Cultura,8,Chihuahua,19,Chihuahua,1,Chihuahua,Av. Colón y Escudero s/n,Col. Santo Niño,31320,-106.0728,28.65225
1290,Museo Centro Semilla,CONACYT,8,Chihuahua,19,Chihuahua,1,Chihuahua,Progreso 1201,Centro,31000,-106.08452,28.63698
926,Museo Histórico de la Revolución ,"Secretaría de la Defensa Nacional (SEDENA), Dirección General de Archivo e Historia",8,Chihuahua,19,Chihuahua,1,Chihuahua,Décima 3010,Col. Santa Rosa,31050,-106.06862,28.62643
927,Museo de Hidalgo,Instituto Chihuahuense de la Cultura/Palacio de Gobierno de Chihuahua,8,Chihuahua,19,Chihuahua,1,Chihuahua,Venustiano Carranza y Libertad,Centro,31000,-106.07386,28.63948
921,Museo de la Lealtad Republicana Casa de Juárez,Instituto Chihuahuense de la Cultura,8,Chihuahua,19,Chihuahua,1,Chihuahua,Av. Juárez 321,Centro,31000,-106.07566,28.63868
928,Museo Galería de Armas,Instituto Chihuahuense de la Cultura,8,Chihuahua,19,Chihuahua,1,Chihuahua,Venustiano Carranza esq. Libertad s/n,Centro,31000,-106.07328,28.63898
1288,Museo del Mamut,Asociación Civil del Museo de Paleontología,8,Chihuahua,19,Chihuahua,1,Chihuahua,Av. Juárez y 25,Centro,31000,-106.0703,28.64312
922,Museo del Centro Cultural Universitario Quinta Gameros,Universidad Autónoma de Chihuahua,8,Chihuahua,19,Chihuahua,1,Chihuahua,Av. Paseo Simón Bolívar 401,Centro,31000,-106.0738,28.63225
1570,Poliforum Cultural Universitario,Universidad Autónoma de Chihuahua,8,Chihuahua,19,Chihuahua,1,Chihuahua,Escorza 900,Centro,31000,-106.07226,28.63818
918,Museo Sebastián,Ayuntamiento de Chihuahua/Instituto de Cultura del Municipio de Chihuahua,8,Chihuahua,19,Chihuahua,1,Chihuahua,Av. Juárez y 6ta. núm.  601,Centro,31000,-106.07904,28.63579
946,Museo Comunitario Tarike,"Fundación Cultural Tarike, A.C.",8,Chihuahua,19,Chihuahua,1,Chihuahua,Calle Cuarta núm. 2610,Centro,31000,-106.06917,28.6296
1302,"Casa Chihuahua, Centro de Patrimonio Cultural/Museo de Sitio Calabozo de Hidalgo","Secretaría de Educación, Cultura y Deporte del Estado de Chihuahua",8,Chihuahua,19,Chihuahua,1,Chihuahua,Libertad 901,Centro,31000,-106.07402,28.63956
1896,Museo de Sitio Huellas de Nuestros Pasos,Ayuntamiento de Delicias/Coordinación de Cultura,8,Chihuahua,21,Delicias,1,Delicias,Av. del Parque Nte. 2 esq. Círculo del Reloj Público,Centro,33000,-105.47764,28.19854
761,Museo de Paleontología de Delicias,Ayuntamiento de Delicias,8,Chihuahua,21,Delicias,1,Delicias,Av. Río Chuviscar Norte 2,Centro,33000,-105.46927,28.19562
1455,Museo del Desierto Chihuahuense (MUDECH),Gobierno del Estado de Chihuahua/Instituto Chihuahuense de la Cultura,8,Chihuahua,21,Delicias,1,Delicias,Septima Sur y Av. Gente s/n,Fracc. Valle Verde,33000,-105.48984,28.16722
1292,Museo Regional de Cultura Galeana,Ayuntamiento de Galeana,8,Chihuahua,23,Galeana,1,Hermenegildo Galeana,Av. Progreso 301,Centro,31870,-107.61606,30.1122
550,Museo Comunitario Norawa,Ayuntamiento de Guachochi/Departamento de Fomento Económico y Turismo,8,Chihuahua,27,Guachochi,1,Guachochi,Paseo de las Garzas s/n,Col. La Hacienda,33180,-107.07849,26.8344
874,Museo Towi (en proceso de remodelación),"Museos Comunitarios de Chihuahua, A.C.",8,Chihuahua,27,Guachochi,70,Rocheachi,Domicilio conocido,,33180,-107.22914,26.89565
398,Museo Comunitario Tomochic,Ayuntamiento de Guerrero,8,Chihuahua,31,Guerrero,1,Vicente Guerrero,Domicilio conocido s/n,Centro,31691,0,0
943,Museo Comunitario Abraham González,"Museos Comunitarios de Chihuahua, A.C.",8,Chihuahua,31,Guerrero,1,Vicente Guerrero,Victoria 300,Centro,31680,-107.48496,28.54694
1400,Museo Comunitario Ferrocarrilero,Ayuntamiento de Guerrero,8,Chihuahua,31,Guerrero,3,La Junta,20 de Noviembre s/n esq. Segunda,Centro,31690,-107.33167,28.47778
672,Museo Francisco Villa,,8,Chihuahua,32,Hidalgo del Parral,1,Hidalgo del Parral,Gabino Barreda s/n,Centro,33800,-105.67273,26.93289
